gas/electric,livingroom,bedrooms,bathrooms,city,where,languages,house/building,storage?,furnished?,AC,accessible?,Elevator,parking,pets,smoke,price,rent length,public transpo,near construction,loud neighborhood
1,1,1,1,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Ariel,EN,0,1,0,0,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Ariel,RU,0,1,1,1,0,1,1,1,0,2000,12,1,1,0
0,1,1,1,0,South,EN,1,1,1,1,1,1,1,1,0,2000,12,0,1,0
1,1,1,1,1,Ariel,EN,1,0,1,1,0,1,0,1,0,2000,12,1,1,0
0,1,4,1,1,Ariel,EN,1,1,1,1,0,1,0,1,0,12000,12,1,1,0
0,1,1,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,0
0,1,1,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,2,1,0,North,EN,1,0,1,1,0,1,1,1,0,3000,12,0,1,0
1,1,1,1,1,Jerusalem,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Ariel,0,1,0,1,1,1,1,1,0,1,2000,12,1,1,0
0,1,3,1,1,Ariel,EN,1,1,1,1,0,1,0,1,0,4500,12,1,1,0
0,1,3,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,7500,12,1,1,0
1,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,1,0
0,1,2,1,1,Jerusalem,FR,1,1,1,0,0,0,0,0,0,3000,12,1,1,0
0,1,2,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,3500,12,1,1,0
1,1,2,1,1,Merkaz,AM,1,0,1,0,0,0,0,0,0,3000,12,1,1,0
1,1,2,1,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2500,12,1,1,0
0,1,1,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,1,Jerusalem,AM,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,0,North,EN,1,1,1,1,0,1,1,1,0,2000,12,0,1,0
0,1,2,1,0,North,AM,1,1,1,1,0,0,0,0,0,2400,12,0,1,0
0,1,1,1,1,Ariel,EN,1,1,1,1,0,1,0,1,0,2000,12,1,1,0
0,1,3,1,1,Merkaz,0,1,1,1,1,0,0,0,0,0,4500,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,0,1,1,0,1,1,1,0,2000,12,1,1,0
0,1,2,1,1,Merkaz,0,1,1,1,1,1,1,1,0,0,3500,12,1,1,0
1,1,1,1,1,Ariel,0,1,0,0,0,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,1,Jerusalem,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Jerusalem,FR,1,1,1,1,1,1,0,0,1,2000,12,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Ariel,FR,1,0,0,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Merkaz,0,1,1,1,0,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Ariel,EN,1,1,1,1,0,1,0,1,0,2000,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
1,1,1,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,2,1,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,3500,12,1,1,0
0,1,1,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,1,2000,12,1,1,0
0,1,1,1,1,Ariel,AR,1,1,1,1,1,1,1,0,0,2000,12,1,1,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Tel Aviv,0,1,1,0,1,1,1,1,0,0,2000,12,1,1,1
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,1
1,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,1
0,1,1,1,1,Ariel,AM,1,1,0,1,1,1,0,0,0,2000,12,1,1,1
0,1,1,1,0,South,EN,1,1,1,1,0,0,0,1,1,1200,12,0,1,1
0,1,1,1,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,1,1
0,1,1,1,1,Merkaz,0,1,1,1,0,1,1,1,0,0,2000,12,1,1,1
1,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,1
0,1,1,1,0,Otef Azza,0,1,1,1,1,1,1,0,0,0,2000,12,0,1,1
1,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,1,Tel Aviv,FR,1,1,1,0,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,2000,12,1,1,1
1,1,1,1,0,North,FR,1,1,1,1,1,1,1,0,0,2000,24,0,1,1
0,1,2,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,3000,24,1,1,1
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,1
0,1,1,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,24,1,1,1
0,1,1,1,1,Merkaz,AM,1,1,0,1,1,1,0,0,1,2000,24,1,1,1
0,1,1,1,0,Otef Azza,AM,1,1,1,1,0,0,1,0,0,1200,24,0,1,1
1,1,1,1,1,Tel Aviv,0,1,1,1,1,0,0,1,0,0,1500,24,1,1,1
0,1,2,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,3500,24,1,1,1
0,1,2,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,3500,24,1,1,1
0,1,2,1,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,4000,24,1,1,1
0,1,2,1,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,3000,24,1,1,1
1,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,1
0,1,2,1,0,North,0,1,1,1,1,1,1,0,0,0,3000,24,0,1,1
0,1,1,1,0,Yehuda And Shomron,EN,1,0,1,1,0,0,1,1,0,1200,24,1,1,1
0,1,2,1,1,Tel Aviv,FR,1,1,1,0,0,0,0,0,0,3000,24,1,1,1
0,1,1,1,1,Jerusalem,FR,1,0,1,1,0,0,1,0,0,1500,24,1,1,0
1,1,1,1,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,24,1,1,0
1,1,2,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,3000,24,1,1,0
1,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,4,1,0,South,EN,1,0,1,1,0,1,1,1,0,12000,24,0,1,0
1,1,1,1,1,Haifa,EN,1,0,1,1,0,1,0,1,0,2000,24,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,24,1,1,0
1,1,1,1,1,Jerusalem,FR,1,0,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
1,1,2,1,0,North,EN,1,1,1,0,0,1,1,1,0,3000,24,0,1,0
1,1,2,1,0,North,EN,1,1,1,1,0,1,1,1,0,3000,24,0,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,2,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,3500,24,1,1,0
0,1,1,1,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,3,1,1,Ariel,FR,1,0,1,1,1,1,0,0,0,4500,24,1,1,1
0,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,1
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,1
1,1,1,1,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,12,1,1,1
1,1,3,1,1,Jerusalem,0,1,1,1,0,0,0,0,0,0,4500,12,1,1,1
0,1,2,1,1,Merkaz,0,1,0,1,1,1,1,0,0,0,3500,12,1,1,1
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,12,1,1,1
0,1,2,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2500,12,1,1,1
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,1
0,1,1,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,1
0,1,1,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,1
1,1,1,1,0,Yehuda And Shomron,EN,1,0,1,0,0,1,1,1,0,2000,12,1,1,1
1,1,1,1,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,1
0,1,1,1,1,Jerusalem,0,1,1,1,1,1,1,1,0,0,2000,12,1,1,1
1,1,2,1,0,Yehuda And Shomron,FR,1,1,1,0,1,1,0,0,0,3500,12,1,1,1
0,1,1,1,1,Jerusalem,FR,1,1,1,1,1,1,1,0,0,2000,24,1,1,1
0,1,1,1,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,1
1,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,1
1,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,1
0,1,1,1,1,Ariel,AM,1,1,1,0,0,0,0,0,0,1500,24,1,1,1
1,1,1,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,24,1,1,1
0,1,2,1,1,Ariel,0,1,0,1,0,1,1,0,0,0,3000,24,1,1,0
0,1,1,1,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,1,2000,24,1,1,0
1,1,2,1,0,North,EN,1,0,1,0,0,0,0,1,0,2400,24,0,1,0
0,1,1,1,1,Jerusalem,AM,1,1,1,1,0,0,0,0,0,1500,24,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,2,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,3000,24,1,1,0
1,1,1,1,1,Jerusalem,0,1,0,1,1,1,1,0,0,0,2000,24,1,1,0
0,1,1,1,0,Otef Azza,0,1,1,1,1,1,1,0,0,1,2000,24,0,1,0
0,1,2,1,1,Merkaz,FR,1,1,1,0,0,0,0,0,0,3000,24,1,1,0
1,1,2,1,1,Ariel,AM,1,1,1,1,0,0,0,0,0,3000,24,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,2000,24,1,1,0
1,1,2,1,1,Haifa,EN,1,0,1,1,0,0,1,1,0,3000,24,1,1,0
0,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,24,1,0,0
0,1,1,1,1,Ariel,AM,1,1,1,0,1,1,0,0,0,2000,24,1,0,0
0,1,2,1,1,Haifa,EN,1,1,1,1,0,1,0,1,1,3000,24,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,24,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,1,1,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,2,1,1,Merkaz,0,1,1,1,0,1,1,0,0,0,3500,24,1,0,0
0,1,2,1,1,Tel Aviv,0,1,0,1,1,1,1,0,0,0,2500,24,1,0,0
1,1,1,1,1,Merkaz,AM,1,1,1,1,0,0,0,0,0,1500,24,1,0,0
1,1,1,1,1,Jerusalem,FR,1,1,1,1,1,1,1,0,0,2000,24,1,0,0
1,1,1,1,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Merkaz,0,1,1,1,0,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Jerusalem,FR,1,0,1,1,0,0,1,0,0,1500,24,1,0,0
0,1,2,1,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2500,24,1,0,0
0,1,1,1,1,Tel Aviv,FR,1,1,1,0,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,1,2000,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,EN,0,1,1,0,0,0,1,0,0,1500,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,3,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,7500,24,1,0,0
0,1,3,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,7500,24,1,0,0
0,1,2,1,1,Merkaz,FR,1,0,1,1,1,1,0,0,0,3500,24,1,0,0
0,1,1,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,0,South,EN,0,1,1,1,0,0,1,0,0,1200,24,0,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,2,1,1,Ariel,FR,1,1,1,1,0,0,0,0,0,3000,24,1,0,0
0,1,1,1,0,Yehuda And Shomron,FR,1,1,1,1,1,1,1,0,0,2000,24,1,0,0
0,1,2,1,1,Tel Aviv,EN,0,1,1,1,0,0,0,0,0,3000,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,1,0,0,2000,24,1,0,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,24,1,0,0
1,1,1,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,2,1,1,Merkaz,0,1,1,1,1,0,0,0,0,0,3000,24,1,0,0
0,1,4,2,1,Merkaz,0,1,1,1,0,1,1,0,0,0,12800,24,1,0,0
0,1,1,1,1,Ariel,RU,0,1,1,1,0,0,1,0,0,1500,24,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0
0,1,2,1,1,Merkaz,0,1,1,1,1,0,0,0,0,0,3000,24,1,0,0
1,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
1,1,4,2,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,12800,24,1,0,0
0,1,1,1,1,Ariel,EN,1,1,1,1,0,1,0,1,1,2000,24,1,0,0
0,1,2,1,1,Merkaz,0,1,1,1,0,1,1,0,0,0,3500,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,0,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,SP,0,1,1,0,0,0,1,0,0,1500,24,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,0,0,1,0,0,1500,24,1,0,0
0,1,1,1,1,Tel Aviv,AM,1,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,3,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,4500,24,1,0,0
0,1,3,1,1,Ariel,0,1,0,1,0,0,0,0,0,0,4500,24,1,0,0
0,1,3,1,1,Ariel,0,1,0,1,0,0,0,0,0,0,4500,24,1,0,0
1,1,1,1,1,Ariel,0,1,1,1,1,0,0,1,0,0,1500,24,1,0,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,24,1,0,0
1,1,2,1,1,Ariel,AM,1,1,1,1,1,1,1,0,0,3000,24,1,0,0
0,1,3,1,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,7500,24,1,0,0
0,1,2,1,1,Jerusalem,RU,0,1,1,1,0,0,0,0,0,3000,24,1,0,0
0,1,3,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,4500,24,1,0,0
0,1,2,1,1,Ariel,EN,1,1,1,1,0,1,0,1,0,3000,24,1,0,0
1,1,1,1,1,Beer Sheba,EN,1,0,1,1,0,0,0,1,0,1500,24,1,0,0
1,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
0,1,1,1,1,Ariel,AR,0,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,1,1,1,Ariel,FR,0,1,1,1,0,0,0,0,0,1500,24,1,0,0
0,1,1,1,1,Ariel,RU,0,1,1,1,0,0,1,0,0,1500,24,1,0,1
0,1,1,1,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,0,1
0,1,2,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,24,1,0,1
0,1,2,1,1,Merkaz,FR,1,0,1,1,1,1,0,0,0,3500,24,1,0,1
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1
0,1,3,1,1,Jerusalem,0,1,0,1,1,1,1,0,0,0,6000,24,1,0,1
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1
0,1,1,1,1,Ariel,FR,1,1,0,0,0,0,0,0,0,1500,24,1,0,1
0,1,1,1,0,North,EN,1,1,1,1,0,1,1,1,0,2000,24,0,0,1
0,1,2,1,1,Tel Aviv,FR,1,0,1,1,1,1,0,0,0,2500,24,1,0,1
1,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1
1,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,1
0,1,1,1,0,North,EN,1,1,1,1,0,1,1,1,0,2000,24,0,0,1
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0
0,1,1,1,1,Ariel,FR,0,1,1,1,0,0,0,0,1,1500,24,1,0,0
0,1,2,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,3000,24,1,0,0
0,1,1,1,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
1,1,1,1,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,24,1,0,0
1,1,2,1,1,Merkaz,FR,1,0,1,1,1,1,0,0,0,3500,24,1,0,0
1,1,3,1,1,Jerusalem,0,1,0,1,1,1,1,0,0,0,6000,24,1,0,0
1,1,3,1,1,Jerusalem,0,1,0,1,1,1,1,0,0,0,6000,24,1,0,0
0,1,4,2,1,Ariel,0,1,1,1,1,1,1,0,0,0,12800,24,1,0,0
0,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0
1,1,2,1,0,Otef Azza,AR,0,1,1,1,0,0,1,0,0,2400,24,0,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0
0,1,3,1,0,Yehuda And Shomron,RU,0,0,1,1,0,1,1,1,0,5250,24,1,0,0
0,1,1,1,1,Merkaz,EN,0,1,1,0,0,0,1,0,0,1500,24,1,0,0
0,1,2,1,0,North,EN,1,1,1,1,0,1,0,1,1,3000,24,0,0,0
1,1,2,1,0,North,EN,1,1,1,1,0,1,0,1,1,3000,24,0,0,0
1,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,0,1,1,2000,12,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,0,0
0,1,1,1,0,North,EN,1,0,1,1,0,1,1,1,0,2000,12,0,0,0
0,1,3,1,0,Yehuda And Shomron,EN,1,0,1,1,0,1,1,1,0,5250,12,1,0,0
0,1,3,1,0,Yehuda And Shomron,RU,0,1,1,1,0,1,1,1,0,5250,12,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,0,0
0,1,2,1,0,North,EN,1,0,1,1,0,1,0,1,1,3000,12,0,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,0,1,1,0,1,1,1,0,2000,12,1,0,0
0,1,2,1,0,North,EN,1,1,1,0,0,0,0,1,0,2400,12,0,0,0
1,1,2,1,0,South,EN,1,0,1,1,0,1,1,1,1,4000,12,0,0,0
0,1,1,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,12,1,0,0
0,1,4,2,1,Ariel,0,1,1,1,1,1,1,0,0,0,12800,12,1,0,0
0,1,1,1,0,North,EN,1,1,1,1,0,1,1,1,0,2000,12,0,0,0
0,1,2,1,0,North,EN,1,1,1,1,0,1,1,1,0,3000,24,0,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,2000,24,1,0,0
0,1,2,1,1,Merkaz,FR,1,0,1,1,1,1,0,0,0,3500,24,1,0,0
1,1,2,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,24,1,0,0
1,1,2,1,0,Otef Azza,AR,1,1,1,0,0,0,0,0,0,2400,24,0,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0
0,1,1,1,0,North,EN,1,1,1,0,0,1,1,1,0,2000,24,0,0,0
1,1,3,1,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,6000,24,1,0,0
1,1,1,1,1,Merkaz,FR,1,0,1,0,1,1,0,0,0,2000,24,1,0,0
0,1,4,2,1,Ariel,0,1,1,1,0,0,0,0,0,0,8000,1,1,0,0
1,1,3,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,4500,1,1,0,0
1,1,3,1,1,Ariel,AM,1,1,1,1,1,1,0,0,0,4500,1,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,0,1,1,1,0,1,1,1,0,2000,1,1,0,0
1,1,2,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,3500,1,1,0,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,1,1,0,0
0,1,1,1,1,Merkaz,AM,1,1,1,1,1,1,0,0,0,2000,1,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,0
0,1,1,1,1,Ariel,FR,1,0,1,1,1,1,0,0,0,2000,1,1,0,0
1,1,3,1,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,7500,1,1,0,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,1,1,0,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,1,1,0,0
0,1,3,1,0,South,EN,1,1,0,0,0,0,0,1,1,3600,1,0,0,0
0,1,2,1,0,Otef Azza,RU,0,1,1,1,0,0,1,0,0,2400,1,0,0,0
0,1,2,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,1,1,0,0
0,1,3,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,5250,1,1,0,0
0,1,1,1,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,1,1,0,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,0
0,1,1,1,1,Ariel,EN,1,1,1,0,0,1,1,1,0,2000,1,1,1,0
0,1,1,1,1,Ariel,AR,0,1,1,1,0,0,0,0,0,1500,1,1,1,0
0,1,1,1,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,1,1,1,0
0,1,2,1,1,Haifa,AR,0,1,1,1,0,1,1,1,0,3000,1,1,1,0
0,1,2,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,3500,1,1,1,0
0,1,1,1,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,1,1,1,0
0,1,1,1,1,Jerusalem,0,1,1,0,0,1,1,0,0,0,2000,1,1,1,0
0,1,1,1,1,Ariel,EN,0,1,1,1,0,0,0,0,1,1500,1,1,1,0
1,1,1,1,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,1,1,1,0
1,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,1,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,2,1,1,Ariel,AM,1,1,0,1,1,1,0,0,0,3000,12,1,1,0
0,1,1,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Ariel,EN,0,1,0,0,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,0,1,0,1,1,1,0,2000,12,1,1,0
0,1,2,1,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2500,12,1,1,0
0,1,4,2,1,Merkaz,0,1,1,1,1,1,1,0,0,0,12800,12,1,1,0
0,1,1,1,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,3,1,0,Otef Azza,FR,0,1,1,1,0,0,1,0,0,3600,12,0,1,0
0,1,2,1,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,12,1,1,0
1,1,2,1,1,Ariel,AR,0,0,1,0,0,0,0,0,1,3000,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,1,0
1,1,1,1,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,1,0
0,1,1,1,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,12,1,1,0
0,1,1,1,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,12,1,1,0
